propose	offers	Angebote	propose	ofertas
examen	examination	Rezension	examen	crítica
nation	nation	Nation	nation	nación
approchez	approaching	Annäherung	approchez	que se acerca
différentes	different	unterschiedlich	différentes	diferente
traduction	translation	Übersetzung	traduction	traducción
reconnu	recognized	anerkannt	reconnu	conocido
cap	cape	Kap	cap	capote
meurtres	murders	Morde	meurtres	asesinatos
courageux	courageous	mutig	courageux	valiente
profiter	enjoy	Nutzen	profiter	disfrutar
juré	sworn	geschworen	juré	jurada
miel	honey	Honig	miel	miel
poil	hair	Haar	poil	pelo
rapports	reports	Verhältnis	rapports	relaciones
chic	chic	schick	chic	elegante
fonds	funds	Mittel	fonds	fondos
aimerait	would	würde	aimerait	haría
sable	sand	Sand	sable	arena
lutte	fight	Kampf	lutte	lucha
fière	proud	stolz	fière	orgulloso
is	is	ist	is	es
japon	Japan	Japan	japon	Japón
douze	twelve	zwölf	douze	doce
labo	lab	Labor	labo	laboratorio
ya	ago	vor	ya	hace
agence	agency	Agentur	agence	agencia
cependant	however	jedoch	cependant	sin embargo
indiens	Indian	Inder	indiens	indio
donnera	will give	werden	donnera	voluntad
restent	remain	bleiben	restent	permanecer
ceinture	belt	Gürtel	ceinture	cinturón
seins	bosom	Busen	seins	seno
étonnant	surprising	überraschend	étonnant	sorprendente
uns	each	jeder	uns	cada
nourrir	feed	Futter	nourrir	alimentar
inventé	invented	erfunden	inventé	inventado
sérieuse	serious	ernst	sérieuse	grave
ment	is lying	ment	ment	ción
pratique	convenient	Praxis	pratique	práctica
invite	invites	lädt ein	invite	invitaciones
potes	friends	Freunde	potes	amigos
meurtrier	murderer	Mörder	meurtrier	asesino
vegas	vegas	Vegas	vegas	Vegas
idéal	ideal	ideal	idéal	ideal
maîtresse	mistress	Herrin	maîtresse	maestra
central	central	zentral	central	central
fume	smoke	Rauch	fume	humo
équipage	crew	Crew	équipage	tripulación
brillant	bright	hell	brillant	brillante
trouvent	find	gefunden	trouvent	fundar
crie	calls out	Cree	crie	Cree
laura	laura	laura	laura	laura
commission	commission	Kommission	commission	comisión
nager	swim	schwimmen	nager	nadar
boit	drinking	trinken	boit	bebida
bombes	bombs	Bomben	bombes	bombas
figure	figure	Abbildung	figure	figura
revolver	revolver	Revolver	revolver	revólver
crème	cream	Creme	crème	crema
rat	rat	Ratte	rat	rata
tempête	storm	Sturm	tempête	tormenta
refaire	remake	Remake	refaire	nueva versión
née	born	nee	née	de soltera
supporte	supports	Stützen	supporte	soportes
crever	die	sterben	crever	morir
conduite	conduct	Verhalten	conduite	conducta
lci	lci	LCI	lci	LCI
brown	brown	braun	brown	marrón
pure	clean	sauber	pure	limpio
traitement	treatment	Behandlung	traitement	tratamiento
porté	door	konzentriert	porté	puerta
voyait	saw	Säge	voyait	sierra
cabine	cabin	Kabine	cabine	cabina
fuite	flight	Flug	fuite	huida
nationale	national	national	nationale	nacional
estomac	stomach	Magen	estomac	estómago
machines	machinery	Maschinen	machines	maquinaria
julie	julie	julie	julie	Julie
couloir	corridor	Flur	couloir	corredor
emily	emily	emily	emily	Emily
ouah	Wow	wow	ouah	wow
bijoux	jewelry	Schmuck	bijoux	joyería
lâcher	release	Veröffentlichung	lâcher	liberación
acteurs	cast	Besetzung	acteurs	emitir
sentez	feeling	Gefühl	sentez	sentimiento
couleurs	colors	Farben	couleurs	colores
naturel	natural	natürliche	naturel	natural
travaillait	was working	arbeiten	travaillait	laboral
wilson	wilson	Wilson	wilson	Wilson
incendie	fire	Feuer	incendie	fuego
camarades	comrades	Genossen	camarades	compañeros
chute	fall	fallen	chute	caída
accompagne	accompanied	begleitet	accompagne	acompaña
passés	past	Vergangenheit	passés	pasado
médecins	doctors	Ärzte	médecins	médicos
revenue	returned	zurück	revenue	devuelto
peinture	painting	Malerei	peinture	pintura
reconnaître	recognize	erkennen	reconnaître	reconocer
dollar	dollar	Dollar	dollar	dólar
coupez	cut	Schnitt	coupez	cortada
prénom	first name	Vorname	prénom	nombre de pila
puce	chip	Chip	puce	chip
pur	pure	rein	pur	puro
prier	pray	beten	prier	orar
actions	stock	Lager	actions	valores
voisin	Neighbour	Nachbar	voisin	vecino
officiers	officers	Offiziere	officiers	oficiales
prévenu	accused	angeklagt	prévenu	acusado
chaude	hot	heiß	chaude	caliente
bains	baths	Baden	bains	baños
démon	daemon	Dämon	démon	demonio
pierres	stone	Stein	pierres	piedra
miroir	mirror	Spiegel	miroir	espejo
forcément	necessarily	notwendigerweise	forcément	necesariamente
lumières	lights	Beleuchtung	lumières	luces
actrice	actress	Schauspielerin	actrice	actriz
jouait	played	gespielt	jouait	jugado
vérifie	checked	Schecks	vérifie	cheques
comportement	behavior	Verhalten	comportement	comportamiento
avoue	confesses	confesses	avoue	confiesa
aient	have	haben	aient	tener
buvez	drink	Getränk	buvez	bebida
calmer	calm	Ruhe	calmer	calma
amy	amy	amy	amy	amy
technique	technical	Technik	technique	técnica
nôtres	ours	unsere	nôtres	la nuestra
obtenu	got	erhalten	obtenu	obtenida
autrefois	in the old days	früher	autrefois	otra vez
parlera	talk to	sprechen	parlera	hablar a
ryan	ryan	ryan	ryan	Ryan
boss	boss	Chef	boss	jefe
parier	to bet	Wette	parier	apuesta
correct	correct	richtig	correct	correcto
septembre	September	September	septembre	septiembre
libres	free	kostenlos	libres	gratis
affronter	face	Gesicht	affronter	cara
doué	gifted	begabt	doué	dotado
appellent	call	Anruf	appellent	llamada
repose	rests	ruht	repose	descansa
conditions	terms	Bedingungen	conditions	condiciones
parfum	perfume	Parfüm	parfum	perfume
protège	protected	schützt	protège	protege
tasse	Cup	Tasse	tasse	taza
pensée	thought	Denken	pensée	pensamiento
salaire	salary	zahlen	salaire	pagar
bagnole	wagon	Wagen	bagnole	vagón
infos	information	Informationen	infos	información
jolies	pretty	hübsch	jolies	bastante
récompense	reward	Belohnung	récompense	recompensa
kim	kim	kim	kim	kim
essayons	try	versuchen	essayons	probar
ordinaire	ordinary	gewöhnlich	ordinaire	ordinario
jeunesse	youth	Jugend	jeunesse	juventud
musée	Museum	Museum	musée	museo
bébés	babies	Babys	bébés	bebés
chuck	chuck	Bohrfutter	chuck	mandril
plaisantes	pleasant	angenehm	plaisantes	agradable
absence	absence	Fehlen	absence	ausencia
aiors	came to pass	begab	aiors	aconteció
échappé	escaped	entkam	échappé	escapado
fausse	false	falsch	fausse	falso
jury	jury	Jury	jury	jurado
étudiants	students	Studenten	étudiants	estudiantes
approcher	approaching	Annäherung	approcher	que se acerca
espagne	Spain	Spanien	espagne	España
aprés	after	nach	aprés	tras
blonde	blonde hair	Blonde	blonde	rubia
condition	condition	Zustand	condition	condición
race	race	Rennen	race	raza
vend	sells	Sells	vend	Sells
absurde	absurd	absurd	absurde	absurdo
masque	mask	Maske	masque	enmascarar
appellerai	call	Anruf	appellerai	llamada
pardonner	forgive	vergeben	pardonner	perdonar
pouvoirs	powers	Befugnisse	pouvoirs	potestades
laissée	left	links	laissée	izquierda
annoncer	announce	ankündigen	annoncer	anunciar
origine	origin	Ursprung	origine	origen
el	el	el	el	EL
apprends	learn	lernen	apprends	aprender
poitrine	chest	Brust	poitrine	pecho
tape	slap	Schlag	tape	palmada
remis	handed	handed	remis	entregado
couvert	covered	bedeckt	couvert	cubierto
large	large	breit	large	ancho
prenons	take	nehmen	prenons	tomar
pressé	press	gepresstem	pressé	planchado
nu	naked	nackt	nu	desnudo
loup	wolf	Wolf	loup	lobo
urgent	urgent	dringlich	urgent	urgente
attente	waiting	Erwartung	attente	expectativa
bêtises	foolery	Dummheiten	bêtises	bufonadas
appels	call	Anruf	appels	llamada
mystère	mystery	Geheimnis	mystère	misterio
travailles	are working	arbeiten	travailles	están trabajando
vélo	bike	Fahrrad	vélo	bicicleta
vends	sell	verkaufen	vends	vender
armé	armed	bewaffnet	armé	armado
réaction	reaction	Reaktion	réaction	reacción
flotte	fleet	Flotte	flotte	flota
bleue	blue	blau	bleue	azul
foot	football	Fußball	foot	fútbol
foutez	kidding	Scherz	foutez	es broma
virus	virus	Virus	virus	virus
oeufs	eggs	Eier	oeufs	huevos
élève	high	Schüler	élève	estudiante
daniel	daniel	daniel	daniel	Daniel
êtres	beings	Wesen	êtres	los seres
vengeance	revenge	Rache	vengeance	venganza
stan	stan	stan	stan	Stan
essayais	tried	versucht	essayais	probado
minable	seedy	zwielichtig	minable	sórdido
cérémonie	ceremony	Zeremonie	cérémonie	ceremonia
gordon	gordon	gordon	gordon	Gordon
uniquement	only	nur	uniquement	solamente
salauds	bastards	Bastarde	salauds	bastardos
alan	alan	alan	alan	Alan
froide	cold	kalt	froide	frío
helen	helen	helen	helen	Helen
portée	scope	Anwendungsbereich	portée	alcance
disque	disk	Scheibe	disque	disco
attaqué	attack	angegriffen	attaqué	atacado
résoudre	solve	lösen	résoudre	resolver a
moche	ugly	hässlich	moche	feo
scientifique	scientist	wissenschaftlich	scientifique	científico
colle	glue	Klebstoff	colle	pegamento
lady	lady	Dame	lady	dama
maximum	maximum	Maximum	maximum	máximo
déclaration	declaration	Aussage	déclaration	declaración
installer	install	installieren	installer	instalar
blessés	wounded	verwundet	blessés	herido
effort	effort	Anstrengung	effort	esfuerzo
iras	go	gehen	iras	ir
commandement	commandment	Befehl	commandement	comando
panne	breakdown	Aufschlüsselung	panne	avería
visiter	visit	Besuch	visiter	visitar
disiez	tell	sagen	disiez	decir
venais	came	hatte gerade	venais	acababa de
pointe	point	Spitze	pointe	punta
moque	mocks	Mocks	moque	burla
chambres	bedrooms	Zimmer	chambres	habitaciones
convaincu	convinced	überzeugt	convaincu	convencido
raisonnable	reasonable	angemessen	raisonnable	razonable
aiiez	aiiez	aiiez	aiiez	aiiez
rencontrés	met	met	rencontrés	cumplido
qualité	quality	Qualität	qualité	calidad
aimée	loved	liebte	aimée	amado
irait	would	würde	irait	haría
épousé	wife	verheiratet	épousé	casado
attitude	attitude	Haltung	attitude	actitud
joseph	joseph	joseph	joseph	Joseph
esclave	slave	Sklave	esclave	esclavo
milliards	billion	Milliarde	milliards	millones
guide	guide	Führung	guide	guiar
oeuvre	artwork	Arbeit	oeuvre	obra
humour	humor	Humor	humour	humor
bible	Bible	Bibel	bible	Biblia
boule	ball	Ball	boule	bola
sacs	bags	Taschen	sacs	bolsas
avocats	lawyers	Rechtsanwälte	avocats	abogados
yo	yo	yo	yo	yo
meurent	die	sterben	meurent	morir
connaissait	knew	wusste	connaissait	sabía
union	union	Gewerkschaft	union	unión
ex	ex	ex	ex	ex
sally	sally	Ausfall	sally	salida
blesser	hurt	verletzt	blesser	daño
taylor	taylor	taylor	taylor	taylor
maggie	maggie	maggie	maggie	Maggie
perdus	lost	verloren	perdus	perdido
malades	ill	krank	malades	enfermo
jungle	jungle	Dschungel	jungle	selva
jugement	judgment	Urteil	jugement	juicio
essai	test	Test	essai	ensayo
écrivain	writer	Schriftsteller	écrivain	escritor
digne	worthy	würdig	digne	digno
survécu	survived	überlebte	survécu	sobrevivido
julia	julia	julia	julia	Julia
vérifié	checked	geprüft	vérifié	auditado
linda	linda	linda	linda	Linda
brûlé	burnt	verbrannt	brûlé	quemada
noble	noble	edel	noble	noble
sauté	jumped up	gefedert	sauté	de muelles
gâcher	mess	Chaos	gâcher	lío
inquiet	worried	besorgt	inquiet	preocupado
enterrement	burial	Bestattung	enterrement	funeral
prenne	take	nehmen	prenne	tomar
site	site	Standort	site	sitio
engager	to hire	verpflichten	engager	cometer
rayon	Ray	Strahl	rayon	rayo
traîner	drag	ziehen	traîner	arrastrar
rang	rank	Reihe	rang	fila
traître	traitor	Verräter	traître	traidor
berlin	Berlin	Berlin	berlin	Berlín
parlant	speaking	sprechen	parlant	hablar
orange	orange	orange	orange	naranja
jenny	jenny	Eselin	jenny	Jenny
voudras	will want	verwelken	voudras	marchitar
sentais	felt	Filz	sentais	fieltro
bourse	stock Exchange	Stipendium	bourse	beca
élèves	students	Studenten	élèves	estudiantes
manques	shortages	Engpässe	manques	escasez
faisaient	were doing	waren	faisaient	eran
partage	sharing	teilen	partage	compartir
légende	legend	Legende	légende	leyenda
cave	cellar	Keller	cave	bodega
voleurs	thieves	Diebe	voleurs	ladrones
fruits	fruits	Früchte	fruits	frutas
préviens	forewarn	vorher warnen	préviens	advertir
connaissent	know	wissen	connaissent	saber
venant	from	von	venant	de
policiers	police	Polizei	policiers	policía
paire	pair	Paar	paire	par
pommes	apples	Äpfel	pommes	manzanas
meilleures	best	am besten	meilleures	mejor
cassette	cassette	Kassette	cassette	casete
sommet	Mountain peak	Gipfel	sommet	cima
remplacer	replace	ersetzen	remplacer	reemplazar
objets	objects	Objekte	objets	objetos
idiots	idiots	Idioten	idiots	idiotas
cage	cage	Käfig	cage	jaula
saurais	know	wissen	saurais	saber
limite	limit	Limit	limite	límite
ailes	wings	Flügel	ailes	bastidores
explication	explanation	Erklärung	explication	explicación
ô	oh	oh	ô	ay
bond	jump	Sprung	bond	salto
floride	Florida	Florida	floride	Florida
travaillez	working	arbeiten	travaillez	laboral
carter	box	Box	carter	caja
conseiller	advisor	Berater	conseiller	consejero
portait	wore	trug	portait	llevaba
condamné	condemned	verurteilt	condamné	condenado
voyant	seeing	Seher	voyant	vidente
recule	recedes	tritt zurück	recule	retrocede
bénisse	bless	segnen	bénisse	bendecir
associé	associate	assoziieren	associé	asociado
auteur	author	Autor	auteur	autor
écouté	listening	hört	écouté	escuchado
sorcière	witch	Hexe	sorcière	bruja
edward	edward	edward	edward	Edward
livrer	deliver	liefern	livrer	entregar
plainte	complaint	Beschwerde	plainte	queja
réellement	Actually	wirklich	réellement	realmente
albert	albert	albert	albert	Albert
adulte	adult	Erwachsene	adulte	adulto
pile	battery	Batterie	pile	batería
communauté	community	Gemeinschaft	communauté	comunidad
mandat	mandate	Mandat	mandat	mandato
éducation	education	Bildung	éducation	educación
ramené	brings back	gebracht	ramené	traído
réponses	responses	Antworten	réponses	respuestas
bagarre	fight	Kampf	bagarre	lucha
escalier	staircase	Treppe	escalier	escalera
naturellement	naturally	natürlich	naturellement	naturalmente
désire	longed for	will	désire	quiere
lignes	lines	Linien	lignes	líneas
incident	incident	Vorfall	incident	incidente
kilos	kilos	Kilo	kilos	kilos
rats	rats	Ratten	rats	ratas
quinze	fifteen	fünfzehn	quinze	quince
parties	parts	Teile	parties	regiones
véhicule	vehicle	Fahrzeug	véhicule	vehículo
wayne	wayne	wayne	wayne	Wayne
chasser	hunt	Jagd	chasser	caza
bottes	boots	Stiefel	bottes	botas
objectif	goal	Ziel	objectif	objetivo
patients	patients	Patienten	patients	pacientes
suivante	next	nächste	suivante	siguiente, próximo
respecte	respects	Hinsicht	respecte	aspectos
attrapé	caught	gefangen	attrapé	atrapado
junior	junior	junior	junior	menor
colline	hill	Hügel	colline	colina
professionnel	professional	Profi	professionnel	profesional
devoirs	homework	Aufgaben	devoirs	deberes
conseils	advice	Beratung	conseils	asesoramiento
effets	effects	Effekte	effets	efectos
fichu	damn	verdammt	fichu	maldito
blessure	injury	Verletzung	blessure	lesión
messages	posts	Beiträge	messages	mensajes
baby	baby	Baby	baby	bebé
crimes	crimes	Verbrechen	crimes	crímenes
moscou	Moscow	Moskau	moscou	Moscú
villes	cities	Städte	villes	pueblos
voudra	want	wollen	voudra	desear
moto	motorbike	Motorrad	moto	motocicleta
domaine	field	Domain	domaine	dominio
organisation	organization	Organisation	organisation	organización
aimable	amiable	liebenswürdig	aimable	amable
forts	forts	Forts	forts	fuertes
eue	had	hatte	eue	tenido
exercice	exercise	Übung	exercice	ejercicio
voyager	travel	Reise	voyager	viajar
arrestation	arrest	Verhaftung	arrestation	detener
fasses	fasses	fasses	fasses	fasses
pizza	Pizza	Pizza	pizza	pizza
barbe	beard	Bart	barbe	barba
french	french	Französisch	french	francés
dossiers	records	Aufzeichnungen	dossiers	archivos
tunnel	tunnel	Tunnel	tunnel	túnel
voudrez	want	wollen	voudrez	desear
arrivait	was coming	passiert	arrivait	sucedido
roses	roses	Rosen	roses	rosas
amiral	admiral	Admiral	amiral	almirante
cabinet	office	Büro	cabinet	oficina
mére	mother	Mutter	mére	madre
poursuivre	continue	fortsetzen	poursuivre	continuar
forcé	strength	gezwungen	forcé	forzado
huile	oil	Öl	huile	aceite
grosses	great	groß	grosses	gran
ranger	tidy	stauen	ranger	poner en orden
furieux	furious	wütend	furieux	furioso
vivait	lived	lebte	vivait	vivido
aidera	help	Hilfe	aidera	ayudar
géant	giant	Riese	géant	gigante
tim	tim	tim	tim	tim
tours	towers	Türme	tours	torres
retire	took of	zurück	retire	se retira
vote	vote	Abstimmung	vote	voto
autorisation	authorization	Zulassung	autorisation	autorización
risqué	risk	riskant	risqué	arriesgado
hitler	Hitler	Hitler	hitler	hitler
rond	round	Runde	rond	ronda
show	show	Show	show	espectáculo
territoire	territory	Gebiet	territoire	territorio
venger	revenge	rächen	venger	vengar
exprès	on purpose	ausdrücken	exprès	expresar
tuerai	kill	töten	tuerai	matar
anges	angels	Engel	anges	ángeles
classique	classical	klassisch	classique	clásico
soutien	support	Unterstützung	soutien	apoyo
rentres	come home	nach Hause kommen	rentres	volver a casa
tokyo	tokyo	Tokio	tokyo	Tokio
proposition	proposal	Vorschlag	proposition	propuesta
love	love	liebe	love	amor
tests	tests	Tests	tests	pruebas
pétrole	oil	Öl	pétrole	petróleo
réaliser	achieve	erreichen	réaliser	lograr
sortira	released	veröffentlicht	sortira	publicado
soirs	night	Nacht	soirs	noche
ministère	ministry	Ministerium	ministère	ministerio
magazine	magazine	Magazin	magazine	revista
verres	glasses	Brille	verres	gafas
échec	failure	Scheitern	échec	fracaso
vieilles	old	alt	vieilles	viejo
pourrions	could	könnte	pourrions	podría
bol	bowl	Schüssel	bol	tazón
plaire	please	bitte	plaire	gustar a
miller	miller	Müller	miller	molinero
respecter	respect	Respekt	respecter	respetar
cons	cons	Nachteile	cons	contras
golf	golf	Golf	golf	golf
bibliothèque	library	Bibliothek	bibliothèque	biblioteca
attirer	attract	zeichnen	attirer	atraer
drapeau	flag	Flagge	drapeau	bandera
possède	possesses	hat	possède	tiene
production	production	Produktion	production	producción
conférence	conference	Konferenz	conférence	conferencia
efforts	efforts	Anstrengungen	efforts	esfuerzos
pere	Father	Vater	pere	padre
putains	whores	Huren	putains	putas
précieux	precious	kostbar	précieux	precioso
religion	religion	Religion	religion	religión
rêver	dream	Traum	rêver	soñar
épreuve	test	Test	épreuve	prueba
retenir	hold back	merken	retenir	recordar
football	soccer	Fußball	football	fútbol
frankie	frankie	frankie	frankie	frankie
échoué	failed	gestrandet	échoué	encallado
pisser	piss	pinkeln	pisser	pis
barry	barry	barry	barry	Barry
sortes	kinds	Arten	sortes	tipos
circonstances	circumstances	Umstände	circonstances	circunstancias
kong	kong	kong	kong	Kong
mignonne	cute	niedlich	mignonne	lindo
excellence	Excellency	Vorzüglichkeit	excellence	excelencia
auto	auto	auto	auto	auto
do	do	tun	do	hacer
vague	wave	Welle	vague	ola
arrêtes	stop	stoppen	arrêtes	detener
nôtre	our	unsere	nôtre	nuestro
vallée	valley	Tal	vallée	valle
morgan	Morgan	morgan	morgan	Morgan
enterré	buried	begraben	enterré	enterrado
tandis	while	während	tandis	mientras
duc	duke	Herzog	duc	duque
pêre	Father	Vater	pêre	padre
assassiné	killed	getötet	assassiné	matado
ooo	ooo	ooo	ooo	ooo
charme	charm	Charme	charme	encanto
quart	quarter	Quartal	quart	trimestre
arrangé	fixed	fest	arrangé	fijo
guitare	guitar	Gitarre	guitare	guitarra
remplir	fill	füllen	remplir	llenar
sophie	sophie	sophie	sophie	Sophie
crève	bursts	platzt	crève	explosiones
jesse	jesse	jesse	jesse	Jesse
bruce	bruce	bruce	bruce	bruce
sara	sara	sara	sara	sara
refuser	refuse	verweigern	refuser	rechazar
donnent	give	geben	donnent	dar
luke	luke	luke	luke	Lucas
taper	type	Typ	taper	tipo
critique	critical	kritisch	critique	crítico
secrète	secret	Geheimnis	secrète	secreto
terminer	finish	Finish	terminer	acabado
hauteur	height	Höhe	hauteur	altura
comédie	comedy	Komödie	comédie	comedia
cimetière	graveyard	Friedhof	cimetière	cementerio
baisé	fucked	gefickt	baisé	follada
cardiaque	cardiac	Herz-	cardiaque	cardíaco
catherine	catherine	catherine	catherine	Catalina
chiffres	statistics	Statistiken	chiffres	estadística
fêter	celebrate	feiern	fêter	celebrar
trouverez	find	finden	trouverez	encontrar
indien	Indian	Inder	indien	indio
altesse	highness	Durchlaucht	altesse	Alteza
occupée	occupied	besetzt	occupée	ocupado
intelligente	intelligent	intelligent	intelligente	inteligente
culture	culture	Kultur	culture	cultura
deviner	to guess	erraten	deviner	adivinar
géniale	great	groß	géniale	genial
limites	limitations	Begrenztheit	limites	limitaciones
nancy	nancy	nancy	nancy	nancy
précis	specific	spezifisch	précis	específico
éternité	eternity	Ewigkeit	éternité	eternidad
ball	ball	Ball	ball	bola
plateau	tray	Plateau	plateau	meseta
prises	taken	genommen	prises	tomado
viendrai	will come	wird kommen	viendrai	vendrá
rempli	filled	gefüllt	rempli	lleno
clairement	clearly	deutlich	clairement	claramente
intérêts	interests	Interessen	intérêts	intereses
langage	language	Sprache	langage	idioma
aides	aid	Hilfe	aides	ayuda
feux	fires	Brände	feux	incendios
betty	betty	betty	betty	Betty
copie	copy	Kopie	copie	copia
profondément	deeply	tief	profondément	profundamente
fâché	angry	wütend	fâché	enojado
incapable	unable	unfähig	incapable	incapaz
mercredi	Wednesday	Mittwoch	mercredi	miércoles
souffrance	pain	leiden	souffrance	sufrimiento
avouer	confess	gestehen	avouer	confesar
mile	mile	Meile	mile	milla
posez	place	Platz	posez	lugar
lion	Lion	Löwe	lion	león
ali	ali	ali	ali	ali
soigner	treat	behandeln	soigner	tratar
fenêtres	Windows	Fenster	fenêtres	ventanas
pue	stinks	stinkt	pue	hedores
électrique	electric	elektrisch	électrique	eléctrico
italien	Italian	Italienisch	italien	italiano
traversé	through	durch	traversé	a través de
réception	reception	Empfang	réception	recepción
énerve	upset	aufregen	énerve	trastorno
rentrons	returned	zurück	rentrons	devuelto
couvrir	cover	Abdeckung	couvrir	cubrir
fonce	dark	dunkel	fonce	oscuro
harvey	harvey	harvey	harvey	Harvey
kyle	kyle	kyle	kyle	Kyle
produits	products	Produkte	produits	productos
loyer	rent	mieten	loyer	renta
grace	thanks	dank	grace	gracias
bleus	blue	blau	bleus	azul
assistant	assistant	Assistent	assistant	asistente
cervelle	brain	Köpfchen	cervelle	sesos
trente	thirty	dreißig	trente	treinta
yeah	yeah	ja	yeah	sí
saches	know	wissen	saches	saber
national	national	national	national	nacional
avenue	Avenue	avenue	avenue	avenida
evidemment	obviously	offensichtlich	evidemment	Evidentemente
reçois	get	erhalten	reçois	obtener
cité	city	Stadt	cité	ciudad
liaison	link	Link	liaison	enlace
prouve	proves	beweist	prouve	prueba
collier	necklace	Halskette	collier	collar
aprês	after	nach	aprês	tras
séance	meeting	Sitzung	séance	sesión
placard	cupboard	Schrank	placard	armario
criminels	criminals	Verbrecher	criminels	criminales
irais	go	gehen	irais	ir
riz	rice	Reis	riz	arroz
sandwich	sandwich	Sandwich	sandwich	sándwich
boston	Boston	Boston	boston	Boston
parlerai	will speak	sprechen	parlerai	hablar
places	seats	Sitze	places	asientos
stade	Stadium	Bühne	stade	estadio
gagnant	winner	Gewinner	gagnant	ganador
moral	moral	Moral	moral	moral
tendre	tender	Angebot	tendre	tierno
fleuve	River	Fluss	fleuve	río
mêre	mother	mit Mutter	mêre	con la madre
stanley	stanley	stanley	stanley	Stanley
trouvait	was	war	trouvait	era
auparavant	previously	vorher	auparavant	previamente
personnellement	personally	persönlich	personnellement	personalmente
fièvre	fever	Fieber	fièvre	fiebre
champs	fields	Felder	champs	campos
tuera	kill	töten	tuera	matar
chatte	pussy	Muschi	chatte	coño
actes	actions	Aktionen	actes	acciones
restait	remained	blieb	restait	permanecido
amant	lover	Liebhaber	amant	amante
concernant	concerning	über	concernant	referente
las	Las	müde	las	cansado
ferons	will	werden	ferons	voluntad
cherchent	they search	Suche	cherchent	mira
tenait	held	Hand	tenait	held
exécution	execution	Ausführung	exécution	ejecución
ann	ann	Anna	ann	Ana
lou	lou	lou	lou	Lou
pédé	homosexual	Homosexuelle	pédé	homosexual
prière	pray	Gebet	prière	oración
hélas	Alas	leider	hélas	desafortunadamente
sortent	out	out	sortent	fuera
bateaux	boats	Boote	bateaux	barcos
allaient	going	gehen	allaient	ir
durer	last	letzte	durer	pasado
assise	seated	Kurs	assise	sentada
alarme	alarm	Alarm	alarme	alarma
commencez	start	Start	commencez	comienzo
furent	were	waren	furent	eran
prenait	taking	nahm	prenait	tomó
brad	brad	Stift	brad	brad
entièrement	entirely	ganz	entièrement	enteramente
médecine	medicine	Medizin	médecine	medicina
juillet	July	Juli	juillet	julio
sortis	out	out	sortis	fuera
sensible	sensitive	empfindlich	sensible	sensible
poudre	powder	Pulver	poudre	polvo
finale	final	Finale	finale	final
plais	take pleasure	erfreuen	plais	disfrutar
durs	hard	hart	durs	duro
discussion	discussion	Diskussion	discussion	discusión
séparer	to separate	getrennt	séparer	separar
esclaves	slaves	Sklaven	esclaves	esclavos
instructions	instructions	Anleitung	instructions	instrucciones
beurre	butter	Butter	beurre	mantequilla
documents	Documents	Unterlagen	documents	documentos
taré	tare	kalibriert	taré	calibrado
rick	rick	Schober	rick	Rick
détail	detail	Detail	détail	detalle
baron	baron	Baron	baron	barón
mettent	put	setzen	mettent	poner
congrès	Congress	Kongress	congrès	congreso
épaule	shoulder	Schulter	épaule	hombro
poison	poison	Gift	poison	veneno
final	final	Finale	final	final
métro	Metro	U-Bahn	métro	metro
attendrai	wait	warten	attendrai	esperar
serment	oath	Eid	serment	juramento
chan	chan	chan	chan	Chan
pardonne	forgiven	vergeben	pardonne	perdonar
espagnol	Spanish	Spanisch	espagnol	español
supérieur	superior	Top	supérieur	top
w	w	w	w	w
degrés	degrees	Grad	degrés	grados
rires	laughs	lacht	rires	risas
west	west	Westen	west	oeste
parker	parker	parker	parker	Parker
tuez	kill	töten	tuez	matar
œufs	eggs	Eier	œufs	huevos
fiancé	fiance	Verlobte	fiancé	prometido
nerfs	nerves	Nerven	nerfs	nervios
portefeuille	wallet	Mappe	portefeuille	cartera
robot	robot	Roboter	robot	robot
internet	Internet	Internet	internet	Internet
expert	expert	Experte	expert	experto
hank	hank	Strähne	hank	madeja
surveillance	surveillance	Überwachung	surveillance	vigilancia
foutue	damn	verdammt	foutue	maldito
rita	rita	rita	rita	rita
réalisateur	director	Regisseur	réalisateur	director
entraîner	train	Zug	entraîner	tren
martha	martha	martha	martha	Martha
descendu	down	nach unten	descendu	abajo
patrick	patrick	patrick	patrick	Patricio
comté	county	Grafschaft	comté	condado
congé	leave	verlassen	congé	dejar
finira	will end	endet	finira	terminará
caméras	cameras	Kameras	caméras	cámaras
sauce	sauce	Sauce	sauce	salsa
balance	balance	Balance	balance	equilibrio
destruction	destruction	Zerstörung	destruction	destrucción
moderne	modern	modern	moderne	moderno
carlos	carlos	carlos	carlos	carlos
extrêmement	extremely	äußerst	extrêmement	extremadamente
âmes	souls	Seelen	âmes	almas
expression	expression	Ausdruck	expression	expresión
marchera	march	Marsch	marchera	marzo
commerce	trade	Handel	commerce	comercio
ivre	drunk	betrunken	ivre	borracho
salopard	bastard	Bastard	salopard	bastardo
appétit	appetite	Appetit	appétit	apetito
dette	debt	Schuld	dette	deuda
all	all	alle	all	todos
promener	to walk	Promenade	promener	paseo
employés	employees	Mitarbeiter	employés	empleados
admettre	admit	zugeben	admettre	admitir
producteur	producer	Produzent	producteur	productor
attendons	expect	erwarten	attendons	esperar
quittez	exit	Ausfahrt	quittez	salida
brise	breeze	Brise	brise	brisa
wow	wow	wow	wow	wow
juin	June	Juni	juin	junio
chats	cats	Katzen	chats	gatos
remets	commit	verpflichten	remets	cometer
